Column 1,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,content_re,Positive Sentiment Sum,Negative Sentiment Sum,Positive Sentiment Mean,Negative Sentiment Mean,Overall Sentiment
8118,e54dc105-7da4-4038-beed-8e7cada15494,Latoya Phiri,https://play-lh.googleusercontent.com/a-/AFdZucp-yG73S9KHN0ag15t9bkDPdbf4xjr-V0hkWFeA,"I love Netflix, I just wish I could find all the movies and programs old and new on it...otherwise so far so fantastic. Keep up the good work...value for money entertainment for sure.",5,2,8.35.0 build 19 50257,8/23/22 13:36,,,i love netflix i just wish i could find all the movies and programs old and new on it otherwise so far so fantastic keep up the good work value for money entertainment for sure,70,0,70,0,70
8119,528ef1fa-d6f1-40cc-bc15-48cabc2802af,Adetunji Adeniran,https://play-lh.googleusercontent.com/a/AItbvmlWf6COeSbTuqR5Z3tXQK7G1fB1n1tNu_I7gsnh=mo,Very interesting app,5,0,8.30.0 build 5 40236,8/23/22 13:34,,,very interesting app,0,0,0,0,0
8120,2df6b6a1-147a-4d9d-a1bf-0af696f20723,Bouzid Abdelmoughit,https://play-lh.googleusercontent.com/a/AItbvmkwuH7HsTLkMKkwS9Y6_iAa9Mzd81nL7vLEqB8m=mo,تدعم المثليين,1,0,,8/23/22 13:34,,,,0,0,0,0,0
8121,f6d61381-c1fd-44cc-a559-47c28437cb19,ritag busniessinvest,https://play-lh.googleusercontent.com/a-/AFdZucq01BL_np-apkZ5J9PnICSyTkSwStMd9CV50DhQ,Great,5,0,8.35.0 build 19 50257,8/23/22 13:31,,,great,80,0,80,0,80
8122,aca24dff-72ec-4ab4-be5c-922fcc38b5cd,Naman Martolia,https://play-lh.googleusercontent.com/a-/AFdZucpt9rhec0htbUaRRZ65IZhPzuCZW9YM49IlgRGFnA,Great,5,0,8.35.0 build 19 50257,8/23/22 13:30,,,great,80,0,80,0,80
8123,cac41aeb-4f63-45bc-ae31-af6d17ed5fed,Greg Sonia,https://play-lh.googleusercontent.com/a/AItbvmmk-CjHTn1KT_IIxAS5uWKdIZhi9briVtfmBTvY=mo,Nice,5,0,,8/23/22 13:24,,,nice,25,0,25,0,25
8124,cf4c94ad-f8ef-4cd4-b863-4083a8d120aa,Iris Parrilla,https://play-lh.googleusercontent.com/a/AItbvmm-22GmRegCqLIhHMOL2b1Vpb8jLX_amEW6CyTi=mo,Excellent,5,0,8.34.0 build 4 50250,8/23/22 13:23,,,excellent,90,0,90,0,90
8125,7cbb08e7-c846-4ac9-a710-938931f4094b,Joseph,https://play-lh.googleusercontent.com/a/AItbvmmVT14kXfHm0btIRid32GMiD6YZQdIe16nWHq9R=mo,Great no more,5,0,8.35.0 build 19 50257,8/23/22 13:23,,,great no more,80,0,80,0,80
8126,d54f45ad-e665-4dfe-8169-371acee7b272,Mariah Legodi,https://play-lh.googleusercontent.com/a/AItbvmm_wrsw0Gb7DpHjmBzgPIx9jeZBznH0sT9NyXF5=mo,It is nice but the problem is you need to upgrade it,4,0,8.35.0 build 19 50257,8/23/22 13:22,,,it is nice but the problem is you need to upgrade it,25,-60,25,-60,-17.5
8127,ae7a2e59-df67-4709-bd04-e646b1c7c6ad,Donna Moore,https://play-lh.googleusercontent.com/a/AItbvmkqeYdyFTo4eq0M-D6yN17MduQGUvgGYEccY1rr=mo,Watch movies and shows all the time.,4,0,8.35.0 build 19 50257,8/23/22 13:21,,,watch movies and shows all the time,0,0,0,0,0
8128,13520dc1-2623-4f41-b15b-be5055e28a87,Intercessor's Heart,https://play-lh.googleusercontent.com/a-/AFdZucqJEY5MRjkpDFtH1oXWr5ASTETxj5PeRVFaZBkO7qY,"I really dislike your app, because of your political stance even though I'm forced to keep it on my phone, which is absolutely unnecessary.",3,0,8.18.0 build 5 40155,8/23/22 13:21,,,i really dislike your app because of your political stance even though i'm forced to keep it on my phone which is absolutely unnecessary,0,-42,0,-42,-42
8129,27483fb9-64f0-4ec4-97da-1ba43d6356eb,pranav vp,https://play-lh.googleusercontent.com/a-/AFdZucq-MQtuCRrJX7BDr-6mcog5nHwvtaYuN3tpGdptAQ,Very bad experience only showing couldn't connect to Netflix then why the hell do we pay for fix this,1,0,8.35.0 build 19 50257,8/23/22 13:18,,,very bad experience only showing couldn't connect to netflix then why the hell do we pay for fix this,0,0,0,0,0
8130,f9908cb3-9e1c-41a7-9743-323975a600c2,Geebee Adkins,https://play-lh.googleusercontent.com/a/AItbvmnPX6OvTtO27AZspEygGNzbyYpq7EoFJOA9pOzJ=mo,Excellent,5,0,8.30.0 build 5 40236,8/23/22 13:18,,,excellent,90,0,90,0,90
8131,0fbe7c86-34e6-42fa-80c2-ab7f64c9b991,Janet Fisher,https://play-lh.googleusercontent.com/a/AItbvmn01SrwrvUcPbgjpxr6Sz1H1ZwlsHdM_xn8w1kC=mo,Enjoy watching movies,5,0,8.34.0 build 4 50250,8/23/22 13:16,,,enjoy watching movies,0,0,0,0,0
8132,0c828bbf-83fa-4c02-85b2-bb16a78541bd,vinicius mendezz,https://play-lh.googleusercontent.com/a/AItbvmlf-3rKiem9RI0M3vFyKd3Bk5GkGuIxO92lXsaV=mo,"Not even a little respect for us , not a good streaming, not even close",1,0,8.34.0 build 4 50250,8/23/22 13:12,,,not even a little respect for us not a good streaming not even close,0,-75,0,-37.5,-37.5
8133,48e9aa00-c2f6-49a5-807e-d960bfe322c3,Brigid Chebet,https://play-lh.googleusercontent.com/a-/AFdZucqftnk3Bz1HWsAbs2blfRG3kYWEu5BAVxZVhA0x1sQ,It keeps me company.,5,0,8.35.0 build 19 50257,8/23/22 13:06,,,it keeps me company,0,0,0,0,0
8134,02cffd8c-291b-4430-bd85-77660a96634b,Wilber Mendez,https://play-lh.googleusercontent.com/a-/AFdZucqeEDvVQkigV-5AvmTFcqYZcGREy4IDnK65DYzaFn4,I like this app not have any problem,5,0,8.33.0 build 13 50248,8/23/22 13:00,,,i like this app not have any problem,60,0,60,0,60
8135,f8a121d7-1f73-4435-99ce-413189961c9e,Selene Selene,https://play-lh.googleusercontent.com/a/AItbvmkNFqF7xLE1p3dsP9WeqzLKoibEVpluCYwbM9f3=mo,Good but more great possibilities 🙏❤️,5,0,8.30.0 build 5 40236,8/23/22 12:59,,,good but more great possibilities,156,0,78,0,78
8136,69dd09e1-b049-4fac-9191-5d95ab24554d,Danika Peters,https://play-lh.googleusercontent.com/a-/AFdZucpxq_e-VVp35XmsDys7ZP06wQSHwb7YPE8XzvRrRqA,"Hi I love this app but the avatar show isn't working it says there was a 
problem",5,0,8.30.3 build 14 50239,8/23/22 12:58,,,hi i love this app but the avatar show isn't working it says there was a problem,130,-30,65,-30,33.33333333
8137,713a39d5-a447-453b-afd7-a0b272e86d66,Arbaz Kamal,https://play-lh.googleusercontent.com/a/AItbvmnb5PFsDiwYONIVQJPMkPLUNRbmDDLWZ-IKH4G4=mo,Very nice I'm so happy,5,0,8.33.0 build 13 50248,8/23/22 12:56,,,very nice i'm so happy,124,0,62,0,62
8138,882ede91-ed4b-40ed-8189-54ef8a327a4d,Roman Castro,https://play-lh.googleusercontent.com/a-/AFdZucoE4HpS1gpfmHeESQgDfAUFr4386IdEpl12OAkz,movie,5,0,,8/23/22 12:53,,,movie,0,0,0,0,0
8139,c06f6f6e-3ae3-48ec-a765-f8d5d598e836,Brian Andrew Sharkey,https://play-lh.googleusercontent.com/a-/AFdZucqNjCl8VUrKAXzvqK_AwpT9iTXNQJdVzI1WjZDp,"I like the app ,'( my tablet was just locked",5,0,8.35.0 build 19 50257,8/23/22 12:51,,,i like the app ' my tablet was just locked,0,0,0,0,0
8140,46f93195-1889-415d-a192-bbb9077e5ffb,Gretta Cahill,https://play-lh.googleusercontent.com/a/AItbvmkqihpxqtVSzGPT_1aI4nL-I0HKmkztKcyPDDcj=mo,Best app,2,0,8.27.0 build 5 40228,8/23/22 12:51,,,best app,90,0,90,0,90
8141,c62b4f66-468b-4e97-9a76-c1b6aefaf9f3,Peggy Lopez,https://play-lh.googleusercontent.com/a-/AFdZucoh_7VaQ-tXCwum5XAcJd1_0wtOtSGasVkORrJBMw,I love netflix. Always find what im looking for❤,5,0,8.30.0 build 5 40236,8/23/22 12:51,,,i love netflix always find what im looking for,70,0,70,0,70
8142,efeb6cea-5794-4dce-a193-16b0c294953f,Lexi Shiell,https://play-lh.googleusercontent.com/a/AItbvmmnBFL85HuHleO_XzOtBCTYyR0dc8tO_yx08p8_=mo,good a bit of glich but still will use it,4,0,8.35.0 build 19 50257,8/23/22 12:44,,,good a bit of glich but still will use it,60,0,60,0,60
8143,607f8143-3023-4c20-aef2-a372ffadecd1,Leah Mutemi,https://play-lh.googleusercontent.com/a/AItbvmlTD6ECC_gqxfxGkLlKOIF13kwOZ1BdUD2RV1gf=mo,Great love it,5,0,,8/23/22 12:43,,,great love it,150,0,75,0,75
8144,8cabcadb-648b-4995-a60a-f4fa63d41d0b,sufiyanu Muhammad,https://play-lh.googleusercontent.com/a/AItbvmlkoPdilIlCZ7SUFzKVWfCx8oFY1VWWQc2sdndS=mo,Well observe,5,0,,8/23/22 12:41,,,well observe,0,0,0,0,0
8145,284b36a2-51c7-41ae-8ec2-7226262fccaf,Thomas Brunelli,https://play-lh.googleusercontent.com/a/AItbvmns6sSDdczGzhSg20B-X6Cws5M8WISWQTfTzKrP=mo,Perfect,5,0,8.30.0 build 5 40236,8/23/22 12:40,,,perfect,90,0,90,0,90
8146,eb434a41-64a3-473d-9c87-f693261d537f,Kayode Ajibulu,https://play-lh.googleusercontent.com/a-/AFdZucoLAcMKoDi5GFJJf4ygj1x-X2wVRgnbY8vkz5_0,Smooth,5,0,8.35.0 build 19 50257,8/23/22 12:40,,,smooth,0,0,0,0,0
8147,924081e7-67f9-4847-a56c-87d6c20b2b20,Bendict Smith,https://play-lh.googleusercontent.com/a/AItbvmmDnImJv7SCE5s06tN0Y2UwtxoP6jCTOIzNFAgn=mo,This is the best entertainment app in the world for me,5,0,,8/23/22 12:40,,,this is the best entertainment app in the world for me,90,0,90,0,90
8148,1ee9381a-ea45-471f-a57d-f9cff4814281,Samantha Daly,https://play-lh.googleusercontent.com/a-/AFdZucpM7CpZj6uXRzq60nyi9sYGuZ6tofsLsVIR0knm2Q,Great experience. No issues here.,5,0,8.30.0 build 5 40236,8/23/22 12:39,,,great experience no issues here,80,0,80,0,80
8149,9e513acd-55d1-4163-874d-d6a6f3cee81e,Angie Lane,https://play-lh.googleusercontent.com/a/AItbvmkmbHgqExZUItIMP_wmhf8XsbfUL-YgKVx8IgQF=mo,"The app allows you to watch anywhere, and always seems to work!",5,0,8.35.0 build 19 50257,8/23/22 12:35,,,the app allows you to watch anywhere and always seems to work,0,0,0,0,0
8150,6b588f81-44fe-43c0-8b56-19b729898233,sk art ratnagiri,https://play-lh.googleusercontent.com/a-/AFdZucpQhOYMHw-2pe7XArUeKuAcpDi04PuijNeb4RK8LQ,Best time pass app,4,0,8.35.0 build 19 50257,8/23/22 12:31,,,best time pass app,90,0,90,0,90
8151,98cf1ca1-b841-4c97-8bc0-cd517394f19f,Nuclear Bomb,https://play-lh.googleusercontent.com/a-/AFdZucpw3AfcEfbGzWHqeQmpOxe3hCkn2bu_nFoLl5fY,"All movies and series with HDR are impossible to watch especially the dark scene as the screen get very dark. This issue is happening since version 4.1, I don't know what are you waiting for to fix it. That's very disappointing and frustrating. 2 years after, still the same issue. That's ridiculous.",1,110,8.35.0 build 19 50257,8/23/22 12:31,,,all movies and series with hdr are impossible to watch especially the dark scene as the screen get very dark this issue is happening since version 4 1 i don't know what are you waiting for to fix it that's very disappointing and frustrating 2 years after still the same issue that's ridiculous,0,-188,0,-62.66666667,-62.66666667
8152,7f834ea2-5d3d-4ae7-a6d7-001b9a0d423e,Celestine Akebor,https://play-lh.googleusercontent.com/a/AItbvmkExHHmPNBXTCgQgKQEw1kBQ094f_FQ6bLGdKgk=mo,"It's a very nice app. It very interactive and runs smoothly without any disturbance. It has a built in functionality that allows smooth running of the app even when you have weak internet connection. I give the app a five star rating because its technology is just fantastic, considering the amount of movies that it displays and level and size of functionality it handles.",5,1305,8.35.0 build 19 50257,8/23/22 12:30,,,it's a very nice app it very interactive and runs smoothly without any disturbance it has a built in functionality that allows smooth running of the app even when you have weak internet connection i give the app a five star rating because its technology is just fantastic considering the amount of movies that it displays and level and size of functionality it handles,130,0,65,0,65
8153,5f64f0b9-9c89-4d0c-9141-d7f5bf68bfa1,Mei Velez,https://play-lh.googleusercontent.com/a-/AFdZucrWFImeqQcr4m3p4PYKrGyw6FhJAIOjcUGdG-P_,Love it,5,0,8.33.0 build 13 50248,8/23/22 12:30,,,love it,70,0,70,0,70
8154,efbaadf8-7fb1-4fcf-92eb-3e3eeac00440,Jeff Ngatia,https://play-lh.googleusercontent.com/a/AItbvmlQIm2pXrmVWWsS-726CHR_svlu2JFbRjVyHten=mo,Great online streaming app....introduce to a new app which we can upgrade our films using the mpesa😎,5,0,8.30.0 build 5 40236,8/23/22 12:23,,,great online streaming app introduce to a new app which we can upgrade our films using the mpesa,80,0,80,0,80
8155,aa4ea60f-02be-4d99-bfbc-c6fae41ea190,Rit Esh,https://play-lh.googleusercontent.com/a/AItbvmk_GgzjAmWDBBsYorGnn_MrGc5MSk7AYimF-6bc=mo,Very bad customer care changed my account said it was upgraded charged me when I ask about refund they refunded only in case of terminating my account which I happily obliged never using Netflix anymore,1,0,8.34.0 build 4 50250,8/23/22 12:20,,,very bad customer care changed my account said it was upgraded charged me when i ask about refund they refunded only in case of terminating my account which i happily obliged never using netflix anymore,0,-96,0,-96,-96
8156,65fe72a1-eeef-4034-ae08-a842a393a96b,Thabisó The Hospitality Liaison,https://play-lh.googleusercontent.com/a/AItbvmkHhdvv6doBWVf05Qkm1bFZo4CCZvDBQy4YIZk3=mo,Good,4,0,7.7.0 build 20 34181,8/23/22 12:18,,,good,60,0,60,0,60
8157,f6587883-9da2-46fe-b1a1-9ee063080de5,G Bodenstein,https://play-lh.googleusercontent.com/a/AItbvmmLqkuHJdmst1VL2jqo_BHp5TfDeLhg580v82ya=mo,"Higher price for no reason, and shows were just all sex and gay sex...everything you try to watch is sex.",1,0,8.30.0 build 5 40236,8/23/22 12:17,,,higher price for no reason and shows were just all sex and gay sex everything you try to watch is sex,0,0,0,0,0
8158,9be81b94-f57e-48ba-bb38-fb6bfbbd2e87,Richard Ivan,https://play-lh.googleusercontent.com/a/AItbvmmZVbE_s00sbhaW2k88mEPPI8GCBkMUQmWoFwEK=mo,Love it so much get to watch my favourite things,5,0,,8/23/22 12:15,,,love it so much get to watch my favourite things,70,0,70,0,70
8159,090a6eb7-8ed2-4ab3-9a67-3b89178e72cc,Nwafor Miracle,https://play-lh.googleusercontent.com/a/AItbvmkvaiI8vVtKS_EdPmuXK3CYuWNGWXMESlVIQ-2H=mo,I have been watching movies from it and my experience with them has been nice.,5,0,8.35.0 build 19 50257,8/23/22 12:14,,,i have been watching movies from it and my experience with them has been nice,25,0,25,0,25
8160,1f56ecb0-332f-49f4-b141-ab56345bcd40,Akshatt Seth,https://play-lh.googleusercontent.com/a-/AFdZucoMw1NNQsWe8J1N7Z6FLC-rqEgDGODNYfaTEPeeKg,App not opening.,1,0,8.34.0 build 4 50250,8/23/22 12:11,,,app not opening,0,0,0,0,0
8161,dc36bcd8-cbf0-4507-a4b9-8e77695d43eb,latifah bojang,https://play-lh.googleusercontent.com/a-/AFdZucqVk3227C6Apk6SmqRr1quuFvmK9KzM233rtO7eLA,I've had this app for years and it is great but sometimes it would take forever to load but its worth the wait,4,0,8.34.0 build 4 50250,8/23/22 12:08,,,i've had this app for years and it is great but sometimes it would take forever to load but its worth the wait,80,0,80,0,80
8162,75daea8a-feed-4edd-b9fa-f61a14c67eb5,Shubham Kumar,https://play-lh.googleusercontent.com/a-/AFdZucqsmk59CMESf7TgiZlG2FX-ADmzerUJnbA76Vr8jrQ,I face some issue to buy new plan I'm new customers here....,1,0,8.35.0 build 19 50257,8/23/22 12:06,,,i face some issue to buy new plan i'm new customers here,0,0,0,0,0
8163,4f3bbf05-7712-4d00-9792-b73fc974f2dc,Inglish Sulentic,https://play-lh.googleusercontent.com/a-/AFdZucqqzFfju1tHoMvP103t1EMkhAg8tv67BwoLdrx_iNU,The brightness 🔆 adjust does not work. It's so dark I can barely see it.,1,0,8.35.0 build 19 50257,8/23/22 12:04,,,the brightness adjust does not work it's so dark i can barely see it,0,0,0,0,0
8164,7469d2fe-54e9-4f62-8458-c42d80f8e28f,SRI SAIRAM AGENCIES,https://play-lh.googleusercontent.com/a-/AFdZucoYHt4EcIktptiUltMC2bp-zssR5GBGBuMzlTllY0c,Fine,5,0,8.35.0 build 19 50257,8/23/22 12:04,,,fine,0,0,0,0,0
8165,51b09407-36b0-44a2-85e2-91e06d812daa,Elizabeth Mccandless,https://play-lh.googleusercontent.com/a/AItbvmmSEcKdNhQW_m49o1spPcgq_V3ctOzeftdxZ5SM=mo,I love this app,5,0,8.35.0 build 19 50257,8/23/22 12:04,,,i love this app,70,0,70,0,70
8166,f173fa92-c360-41dd-8f55-21cf5e60d842,Ghita Rafik,https://play-lh.googleusercontent.com/a/AItbvmk3k17BeIaxZej-7ImE-US1TQ1sCJTAky4Hbc1f=mo,So genial,5,0,8.34.0 build 4 50250,8/23/22 12:03,,,so genial,0,0,0,0,0
8167,cda0e820-843e-439f-b565-3fe123ab7620,toriola faith,https://play-lh.googleusercontent.com/a-/AFdZucpT5UUdvBZAkjWLnagq8zKHkSw-cWonVxxdAHLTAw,Excellent 👍,5,0,8.30.0 build 5 40236,8/23/22 12:00,,,excellent,90,0,90,0,90
8168,0cd7e8f0-82ec-4c12-b063-f4d1337f4376,EDWARD ASUNYA,https://play-lh.googleusercontent.com/a-/AFdZucpTGg1Pm31auQXixQMYZndLdCRPmbd0-nkjyxmzJg,Just awesome 💯,3,0,,8/23/22 11:58,,,just awesome,90,0,90,0,90
8169,55bc9c5c-baf3-4f80-9e7f-d94f9c08a0f7,Arun Pallavi,https://play-lh.googleusercontent.com/a/AItbvmkhnKsFbvNmw1ACrRdaKHeDsYD4YOHxYE5-2dbL=mo,good,5,0,8.0.0 build 5 40003,8/23/22 11:57,,,good,60,0,60,0,60
8170,8c661552-6d8a-464b-ae55-991f2abd676b,Pipou Tech,https://play-lh.googleusercontent.com/a-/AFdZucoonU9RzGrJZXdahvM2VrlBgndx0S_ymvugVvhy,Not bad,3,0,8.25.1 build 10 40215,8/23/22 11:56,,,not bad,60,0,60,0,60
8171,12e86abd-c14d-49cd-b012-9402254e1194,Charles Jackson,https://play-lh.googleusercontent.com/a-/AFdZucrp_PcwQtHVSml8Pd7EeKwzk2ItZ9ZrDWZ1DYjXvg,I'm just mad they taking fan favorite shows of like tvd but everything else is great,2,0,8.35.0 build 19 50257,8/23/22 11:52,,,i'm just mad they taking fan favorite shows of like tvd but everything else is great,80,0,80,0,80
8172,591785e0-379c-4c45-be8a-d8d7ab919b2b,Brian Mdoka,https://play-lh.googleusercontent.com/a/AItbvmk60cEZKuqwINuOCC103wc7e1pK21VSmX59BKwv=mo,What is your plan for today still stupid,1,0,8.35.0 build 19 50257,8/23/22 11:51,,,what is your plan for today still stupid,0,0,0,0,0
8173,1dbf0b1d-3310-4c04-8d1e-d124f09b5dc4,AbsoluteIrony (Finn),https://play-lh.googleusercontent.com/a-/AFdZucpRGTh70G42AazxHXNMiHHX6TmdSdPDdRi18WCxYdk,meh,4,0,8.22.1 build 22 40193,8/23/22 11:50,,,meh,0,0,0,0,0
8174,c1ef6dec-1f79-4261-91b6-a71ef3ee7508,ZAMEER MOHAMED,https://play-lh.googleusercontent.com/a-/AFdZucpoanoyW1vJ6wn24xIY6Ii_RlpnwkmdvZ7jsLHo,Excellent,5,0,8.22.1 build 22 40193,8/23/22 11:39,,,excellent,90,0,90,0,90
8175,c9521c8a-b851-44e1-a7f4-e7513e71f5c3,Cassandra Swanepoel,https://play-lh.googleusercontent.com/a/AItbvmny6nDh-IrGA8s5avgR6bxmvmlw1GlBYvsMstX0=mo,Great content and easy to use,4,0,8.35.0 build 19 50257,8/23/22 11:39,,,great content and easy to use,140,0,70,0,70
8176,80d29f34-03d6-4890-9620-bd81552eaa5c,MrK AS,https://play-lh.googleusercontent.com/a-/AFdZucpc02POGN9rQFp4FJ-GkldFVsfjOuw6ZlUQgOjvVg,"Excellent App! Just 'wishful thinking"" the subscription price would lower instead of inverse to how many subscribers; more subscribers then less subscription pricing...not, as is today's shameless biz model of 'more buyers than increase prices'?!?!",5,0,8.35.0 build 19 50257,8/23/22 11:31,,,excellent app just 'wishful thinking the subscription price would lower instead of inverse to how many subscribers more subscribers then less subscription pricing not as is today's shameless biz model of 'more buyers than increase prices',90,0,90,0,90
8177,61360eba-ad37-41c7-890d-c4273b053fdb,ALWIN JOSE,https://play-lh.googleusercontent.com/a-/AFdZucpWMSu6zggZ5QGTXxNtLIpDQA7nFuI0jJv9JXNoNg,Fix this app and the website and the subtitle settings,1,0,8.35.0 build 19 50257,8/23/22 11:30,,,fix this app and the website and the subtitle settings,0,0,0,0,0
8178,918ee690-0eb0-4f53-bc72-08a19fd9d8ea,Laaiqah Kalam,https://play-lh.googleusercontent.com/a/AItbvmlcu7oCdZQxPV87rmnzPrImScbBJZzURt0d8Ek3=mo,Great entertainment,5,0,8.35.0 build 19 50257,8/23/22 11:29,,,great entertainment,80,0,80,0,80
8179,d9694a2d-f813-4d01-aac9-dc76463ba84b,Beatrice Jepkorir,https://play-lh.googleusercontent.com/a/AItbvml1lRzzG8ixMV0jQa341zHNXmXmVwWiUDVj3sBd=mo,It's a great app 👍 and I love it because it has a lot ❤️ of entertainment.,5,0,8.30.0 build 5 40236,8/23/22 11:25,,,it's a great app and i love it because it has a lot of entertainment,150,0,75,0,75
8180,9a70a5d9-5d05-4973-b984-473ccea51aaa,pitso mosala,https://play-lh.googleusercontent.com/a/AItbvmkrc1PsDyJDw6teiz_4BpQPEjftCY7FTXlU7Iah=mo,Fabulous app,5,0,,8/23/22 11:24,,,fabulous app,90,0,90,0,90
8181,d2cde5b3-7351-4547-8c0f-7fed8b0ec049,Hector Moncada,https://play-lh.googleusercontent.com/a-/AFdZucolb-vabCf4kMlkezmDvi-NQx4m3qizVRNKY5CA,Great movies offered on Netflix. Good job Netflix. 👏,5,0,8.35.0 build 19 50257,8/23/22 11:24,,,great movies offered on netflix good job netflix,140,0,70,0,70
8182,4d627ea4-d944-4d2d-a01f-0a4a8ac60cf9,Anjani Chowdala,https://play-lh.googleusercontent.com/a-/AFdZucro6oycg190ZygnEQvdteEzRg0ihmAgCf_85iC-,My screen getting black screen while seeing the movies I tried may ways but wasted my subscription..,1,0,8.35.0 build 19 50257,8/23/22 11:19,,,my screen getting black screen while seeing the movies i tried may ways but wasted my subscription,0,-50,0,-50,-50
8183,cf1eed5a-8c10-4f62-b462-63f5d554dc0c,Goku Black,https://play-lh.googleusercontent.com/a-/AFdZucptS6jBk8e0t1pYA0O_DUceuvnMVX9yvZxChfIqxw,Amazing,5,0,8.35.0 build 19 50257,8/23/22 11:16,,,amazing,90,0,90,0,90
8184,37b4f1be-38d1-4f60-8714-781109016ffd,John Loomis,https://play-lh.googleusercontent.com/a/AItbvmmqSNdO9jfmdtMldpIbqIi5UUInwjKOUWagZfyp=mo,Good job Netflix it has a lot of scary movies happy movies like stranger things witch I recommend and cobra kai was good 2 I can't wait for season 5 really good no problems,5,0,8.31.1 build 14 50243,8/23/22 11:11,,,good job netflix it has a lot of scary movies happy movies like stranger things witch i recommend and cobra kai was good 2 i can't wait for season 5 really good no problems,324,0,64.8,0,64.8
8185,b412fdeb-45a6-4399-bbea-64606eb582a2,Trinn Vicenti,https://play-lh.googleusercontent.com/a/AItbvmnoR0CjYf4wvnAYfYW_wWxCLI71FodYOnU2oMQs=mo,We always come back to Netflix when we have money to spare!,5,0,8.35.0 build 19 50257,8/23/22 11:10,,,we always come back to netflix when we have money to spare,0,0,0,0,0
